1, ls8lnvinnrtb
1, riemann
1, nive
1, ply16386
1, povshel
1, pv3dv060
1, vvfont18
1, fyzzick
1, malzbend
1, eav
1, gyjx2b2w165w
1, jfsenior
1, realat
1, pc12
1, pheochromocytoma
1, sv40
1, jackass
1, 1993apr21.013846.1374
1, colorix
1, cahng
1, marciniak
1, fladb
1, imagesyz
1, fetron
1, fettron
1, cnter
1, determinin
1, jyst
1, rcb
1, z4
1, rjck.oau.org
1, 734802983
1, cc.purdue.edu
1, closepath
1, documentneededresourc
1, endcom
1, foral
1, getinterv
1, ifels
1, languagelevel
1, lineto
1, moveto
1, polyhedron
1, coval
1, elecron
1, c5x3l0.3r8
1, 0524
1, 1993apr19.003800.18288
1, boid
1, james.kewageshig
1, 10013
1, 3835
1, brandsdorf
1, macs.ee.mcgill.ca
1, philc
1, galvonomet
1, cosmos.acs.calpoly.edu
1, mneideng
1, neidengard
1, atroph
1, aritcl
1, innsbruck
1, surpress
1, 1.5k
1, 1r1996innijp
1, cx20106a
1, randyd
1, internet:ascott
1, xivo
1, 6802evb
1, cooney
1, cs.uri.edu
1, reynhout
1, rs422
1, siberri
1, is.co.uk
1, mant
1, 180493131125
1, 1993apr21.154750.24341
1, copius
1, decalcif
1, interentest
1, majellan
1, skypix
1, speal
1, tellecommun
1, 3,1993
1, hearken
1, ladner
1, minuteman
1, transcontinent
1, 06487
1, baffler
1, crandal
1, grela
1, mcrandal
1, sporat
1, tellur
1, vleck
1, wetsern
1, yesteryear
1, 93apr20190924
1, 1qgiah
1, _xenocide_
1, fathertre
1, h9g
1, news.cerf.net
1, nic.cerf.net
1, 6billion
1, 7billion
1, competetor
1, zurbrin
1, 10281
1, 105366
1, 20037
1, 20071
1, 22229
1, 2824
1, 2870
1, 3113
1, 58th
1, 90053
1, ugo62b8w165w
1, weta
1, 1124p
1, 1993may11.141706.5878
1, bruinsma
1, chico.acc.iit.edu
1, vaxtool
1, wildth
1, absgh
1, 6pk
1, 916.972.4821
1, c76g9j
1, cpb
1, lodahl
1, malodah
1, sophocles.cs.uiuc.edu
1, unk
1, wuid
1, 349.2
1, ftsc
1, install.ex
1, 6061
1, 7881
1, cis.dsto.gov.au
1, airmass
1, calar
1, fainter
1, jdg
1, l21
1, l24
1, photometr
1, scn5
1, soma
1, 1993apr20.072706.19981
1, jhwitten
1, gell
1, rennais
1, arrisen
1, autoxec.bat
1, 2414
1, 737135699
1, a216
1, archan
1, 93721
1, gyyr
1, neuralog
1, noauth
1, ssii
1, cmyearsley
1, 19420
1, 1rgr7v
1, 43lt
1, 6ga
1, 9974
1, hpinddh.cup.hp.com
1, 13800
1, 2j3
1, dettwil
1, mda.ca
1, mdavcr
1, v6v
1, bm155
1, csthoma
1, gizmon
1, uucp:rutg
1, bwright
1, dubb
1, fes
1, hardcodin
1, salzo.cary.nc.usa
1, critisc
1, mackem
1, simula
1, capxterm.vt100
1, 1993apr5.175719.7892
1, 1piip4
1, bo6
1, hsien
1, hubertc
1, whistle.cs.berkeley.edu
1, 13269
1, mk48t02
1, mookie.mc.duke.edu
1, nvram
1, poweroff
1, thomsom
1, fontlist
1, freefontcontext
1, getnextfont
1, initfontcontext
1, orginali
1, softsolut.com
1, addtimeout
1, comp.windows.misc
1, kerch
1, kerchev
1, ngold
1, c78u6q.d0d
1, deshaw.com
1, maladroit
1, 930424212154.1000227
1, 4716
1, neeraj
1, 1993apr2.181037.11188
1, 1993apr2.194838.13476
1, iggi
1, notc
1, 1993apr6.194738.20021
1, rec.autos.cr
1, protog
1, sunbird
1, upscal
1, 1993apr27.021456.7594
1, 8ib
1, c5jnha
1, 33.735855979
1, 10.6
1, 10.8
1, 101.9
1, 103.1
1, 104.0
1, 104.3
1, 106.3
1, 115.9
1, 116.7
1, 117.8
1, 120.2
1, 120.4
1, 125.4
1, 129.7
1, 130.9
1, 133.8
1, 136.9
1, 139.3
1, 141.8
1, 152.1
1, 157.5
1, 17.2
1, 23.2
1, 25.6
1, 26.5
1, 28.4
1, 33.5
1, 40.7
1, 41.1
1, 42.7
1, 43.5
1, 45.0
1, 45.9
1, 47.9
1, 50.8
1, 52.7
1, 55.3
1, 55.6
1, 61.1
1, 63.8
1, 64.1
1, 66.9
1, 68.8
1, 69.9
1, 70.7
1, 71.1
1, 72.2
1, 73.1
1, 76.4
1, 79.5
1, 81.8
1, 86.4
1, 87.3
1, 87.9
1, 88.3
1, 89.8
1, 90.3
1, 91.7
1, 93.6
1, 94.6
1, 95.7
1, undisciplin
1, 93743
1, 16bb7bf12
1, wlaf
1, 1qkj1kinn3g1
1, oleksi
1, inr
1, telecom.uquebec.ca
1, boskey
1, nowwegian
1, riihij
1, rvi
1, througout
1, 134.29.65.5
1, 1993apr22.201652.17882
1, 1qsmhtinnt5l
1, ddlin
1, buffalonian
1, candiat
1, timberwolv
1, 1993apr19.003221.11964
1, _original_
1, 1150am
1, 590am
1, eei
1, wmex
1, 1993apr19.211340.12407
1, 303.360.4001
1, 303.360.4133
1, 80011
1, c5i0rs.kzo
1, centretech
1, darylm
1, dora.auc.trw.com
1, etuggl
1, illian.mnet.com
1, mcdaniel
1, tuggl
1, 8627
1, bmx
1, microlin
1, owi
1, 1prs2t
1, eqp
1, 475.00
1, xpress
1, ogm
1, videograph
1, dogs.cat
1, racoon
1, 602cv3dtx01
1, bws20
1, 150cc
1, 12998
1, 21402
1, carderockdiv
1, mgnoc
1, 60km
1, hi5e
1, lobotomy.anon
1, replc
1, sproket
1, 217766
1, agv
1, k21
1, sukhoi
1, task5
1, crawfish
1, c5joz9
1, hln
1, 500s
1, 501s
1, cruisin
1, dms
1, 1993apr14.190210.8996
1, t'was
1, 52k
1, vfr700
1, cushon
1, searchdisc
1, uswest
1, crue
1, cabaret
1, cd5
1, daou
1, energiqu
1, technology:western
1, upsett
1, toolwork
1, gt9605a
1, 0838
1, ihlpm
1, tarq
1, egon
1, ghostbust
1, holobyt
1, 8.01.01.06.1993.28740
1, anu.edu.au
1, ljh
1, lubosh.hanuska
1, pruderi
1, c5d42c
1, 12741
1, _anti
1, blackmarket
1, confic
1, cruder
1, lath
1, saltpet
1, slovinia
1, sulpher
1, sumggl
1, tank_
1, 12.75
1, 19.25
1, 24.5
1, _statesman_
1, magiosono
1, sandpoint
1, 1993apr15.150736.15793
1, carotid
1, gulley
1, veishea
1, 1993apr21.175443.5338
1, dunkirk
1, figurehead
1, nappi
1, 1993apr18.061532.3288
1, ifv
1, decredit
1, parano
1, soc.culture.china
1, agabus
1, ireneaus
1, murillo
1, murrillo
1, c5r70z
1, shenandoah
1, commem
1, 2.09.51.04.1993.11807
1, 9.05.41.06.1993.27543
1, televeis
1, 1993mar31.221104.21890
1, ipsa
1, sieger
1, 1993apr16.141820.1
1, kmoffatt
1, overhang
1, loonivers
1, tieskoett
1, 3544
1, 7128
1, devprogram
1, encin
1, quinnbob
1, rjq
1, c6deo6
1, uye
1, woolven
1, 8lk
1, c5uiho
1, 1993apr24.003052.6425
1, nawwww
1, 733929100
1, 78727
1, risken
1, risken.vd.volvo.s
1, 150multidisk
1, 19ms
1, 90pro
1, additinol
1, archiev
1, enthuiast
1, homayoon
1, preimer
1, ricks.enet.dec.com
1, syqyest
1, refrigr
1, codeword
1, dotmatrix
1, stansard
1, beleagur
1, coldheart
1, wre
1, cleverest
1, 4506
1, figallo
1, goldfoot
1, afficianado
1, alumni.cco.caltech.edu
1, 1r4g7l
1, transitor
1, 1993apr20.054308.15985
1, 64bit
1, tdhoh
1, 1.24.7
1, 1.35a.tar.z
1, 128.93.1.26
1, 35.8.1.178
1, 8953
1, alagappan
1, amp.tar.z
1, apml.tar.z
1, arith
1, arith.tar.z
1, barrettd
1, bertastrass
1, bignums.txt
1, bordeaux
1, bothner
1, briggs_arith
1, briggs_arith.pa
1, calc_v22
1, coomb
1, d4300
1, de0hrz1a.bitnet
1, decprl
1, decprl.dec.com
1, dietikon
1, dist.tar.z
1, ecpp
1, ecpp.v3.4.1
1, ellernstr
1, ely.cl.cam.ac.uk
1, exptmod
1, ftp.inria.fr
1, gennum
1, gmp
1, henrik.johansson
1, i960
1, ikebukuro
1, kampi.hut.fi
1, kannan
1, kbrigg
1, lenstra.tar.z
1, lenstra_2
1, lenstra_3
1, lmp
1, louko
1, mat420
1, mc680x0
1, mcsun.eu.net
1, morian
1, mp.f
1, mundoe.maths.mu.oz.au
1, ns32032
1, pdact.pd.necisa.oz.au
1, precision.tar.z
1, radix
1, rikkyo
1, rkmath.rikkyo.ac.jp
1, sevenlayer.cs.wis.edu
1, shape.mps.ohio
1, sl25
1, tardo
1, tigger.colorado.edu
1, vuillemin
1, yuji
1, zusman
1, invididu
1, encript
1, 735232729
1, fedar
1, 30929
1, 1993apr18.183148.4802
1, 10cs
1, 1t1k2l
1, 1993apr15.135934.23814
1, imbib
1, mrizvi
1, c5wb46
1, i3o
1, apr27.180942.41402
1, bashir
1, fplp
1, geurilla
1, 9305111942
1, alt.fans.serdar.arg
1, bayazit
1, dotag
1, jarsoglu
1, lepsius
1, morganthau
1, pinon
1, spyro
1, lacki
1, powderi
1, remialcsid
1, augustus
1, brownmil
1, neoconserv
1, neoliber
1, photojournalist
1, uzzi
1, farrakhan
1, shabazz
1, custard
1, genetalia
1, 1993apr20.202749.9007
1, muniti
1, agei
1, peaceenforc
1, 1824
1, 1884
1, 1er
1, 735713342
1, ablagon
1, agona
1, aneksantizia
1, banqu
1, beturkiyah
1, buzzard
1, camondo
1, canea
1, comitaci
1, corintho
1, dimitrio
1, epirus
1, erriko
1, etairia
1, fraggi
1, getaot
1, goerg
1, haachronim
1, hadorot
1, hakedem
1, hayehudim
1, ii.b
1, janina
1, juif
1, kalamata
1, korot
1, l'histoir
1, l'independ
1, lahoma
1, megali
1, morin
1, p.ix
1, peloponneso
1, philik
1, raybaud
1, refound
1, rozan
1, schaki
1, sciaki
1, selonica
1, serr
1, servir
1, seuil
1, sien
1, stavroulaki
1, tripolizza
1, vasdrav
1, vebeartzot
1, venic
1, vidal
1, vidin
1, volo
1, vrachori
1, yoannina
1, 1588
1, 1830s
1, anglem
1, ashor
1, bueno
1, buoy
1, carrington
1, caspar
1, cerf.net
1, counterassault
1, counterblockad
1, docksit
1, frogmen
1, hawkish
1, malvina
1, overextend
1, psychoenerget
1, retak
1, retaken
1, somber
1, superweapon
1, undisturb
1, upwind
1, volkoff
1, 1993apr20.215539.346
1, defensless
1, philc5n67a.mbf
1, christoff
1, jamshid
1, soveit
1, elysian
1, eckerseley
1, eckersli
1, honeycutt
1, krueter
1, reuben
1, skeeter
1, 7,781,500
1, 900k
1, addl
1, anteat
1, jellyfish
1, monstrat
1, o'erween
1, pate
1, pealik
1, potenc
1, snicker
1, spoonf
1, uptak
1, womankind
1, 1993apr20.142325.1
1, quali
1, sandov
1, basemam
1, 1993apr3.165155.1
1, wenhsiang
1, 1993apr23.065059.16619
1, islamic
1, junctur
1, evr
1, uppercut
1, muddlehead
1, smk
1, sophistiqu
1, cheesedick
1, dj80734
1, tbo
1, paschich
1, reaon
1, 15801
1, 1qd1sninnr79
1, c5uxj9
1, 143048io30436
1, 5l3
1, io30436
1, j0
1, jec322
1, c5ws3k.hqc
1, 1993apr19.032930.19811
1, bwalker
1, 16bb9dba8
1, 1r79j3
1, ak2
1, mozund
1, juno.jpl.nasa.gov
1, khioe
1, miscrosoft
1, 0x0127
1, 0xef
1, 1152x900x256ni
1, index0
1, megavga
1, tseng.txt
1, vgadoc2
1, 1630cyl
1, 16hds
1, 17spt
1, 1f0
1, 324.8704
1, 330m
1, 52spt
1, 755cyl
1, 8hds
1, b380e
1, catalin
1, cc00
1, geom
1, gw2760
1, humain
1, operationell
1, paral
1, slns
1, witout
1, jdresser
1, xm4311
1, t560iw
1, 1993apr21.030410.22511
1, 3.3mb
1, devaney
1, grati
1, ditz
1, eis
1, isssu
1, pride386
1, 2kt
1, c5yp5c
1, t660i
1, tco
1, 3,4,5,7
1, 7313
1, skitzo.dseg.ti.com
1, 1542bs
1, 154xx
1, 21206
1, 221370
1, 388enh
1, 6.02
1, 67841
1, 7274
1, 75206,3074
1, adaptec.txt
1, aspibin
1, aspibin.zip
1, aspipat.zip
1, aspisrc.zip
1, bustifix.ex
1, cfff
1, ctrlr
1, mscdex.ex
1, q81808
1, setscsi
1, unixforum
1, 52020965
1, 52069014
1, norden
1, nynashamn
1, nynashamn.telesoft.s
1, staffan.ungsgard
1, ungsgard
1, utsiktsvagen
1, tueday
1, veeeri
1, 1993apr14.132300.27816
1, proscan
1, 90840
1, bellflow
1, calstat
1, stevela
1, copperfield
1, grifter
1, qadaffi
1, tojo
1, anthrpomorph
1, descipt
1, diag.amdahl.com
1, hane
1, jjh00
1, _evidence_
1, _precise_
1, degradi
1, lodish
1, mrna
1, stromatolit
1, 65974
1, midsent
1, redat
1, poplul
1, punishemnt
1, bok
1, c5k177
1, stereopil
1, c6728h.luy
1, rdell
1, richard.b.del
1, kinko
1, irt
1, gremilin
1, cuc
1, receip
1, strainer
1, 93099.141148c09630gk
1, c09630gk
1, kronk
1, 4974
1, recep
1, overcolon
1, hp64220c
1, lcc
1, 1657
1, cd4066
1, claro
1, jfet
1, optisol
1, risetim
1, caligula.his.s
1, 532p
1, 93430
1, aurenhamm
1, sugihara
1, io.as.utexas.edu
1, _arrl
1, _solid
1, amateur_
1, image.mit.edu
1, 1r4cvpinnkv2
1, 04.16
1, masonica
1, peregrinus
1, 3,700
1, _3,700
1, _santa
1, amownaroz
1, anoushiravani
1, arbab
1, bhujwaia
1, bhujwala
1, brazier
1, crother
1, esfandiar
1, evil_
1, guiv
1, hajefyrouz
1, hoteli
1, maneck
1, manou
1, mobedshahi
1, rustom
1, sabanovich
1, sabavich
1, sandalwood
1, silloo
1, tambourin
1, zubin
1, 1993apr22.152720.24846
1, alllth
1, consrerv
1, pocorn
1, ruder
1, imperman
1, atmavan
1, bhava
1, bhavarjuna
1, gunyah
1, gunyo
1, jijnasa
1, kanda
1, ksema
1, ksemah
1, mahabharata
1, nirdvandvah
1, nirdvandvo
1, sthah
1, stho
1, vedah
1, vedanta
1, visaya
1, visayah
1, 37f
1, c5v6rb
1, 8oz
1, c5t5sf
1, frittsbc
1, c60y12
1, e9j
1, scurril
1, 18,552
1, 23,405
1, 5,840
1, billabl
1, burecrat
1, calculat
1, existens
1, switchgear
1, underpay
1, 9sqkm
1, eseci
1, 1993apr16.155656.1
1, bioccnt
1, _fairi
1, donleavi
1, york_
1, 6ba
1, c6479k
1, disconfirm
1, kupier
1, replentish
1, 128.183.104.16
1, 7g0
1, c50orq
1, envnet
1, envnet.gsfc.nasa.gov
1, gengler
1, gwg33762
1, 9335
1, 10718
1, 20350
1, addpath
1, b6.00
1, conta
1, efforst
1, fasthelp
1, gd6420
1, iconis
1, io.si
1, microsort
1, mstool
1, mstools.dd
1, power.ex
1, setpow
1, updgrad
1, windoww
1, winsx
1, origin2
1, 16apr93.02280936
1, procomplus
1, g.sand
1, kou2raijbh107h
1, 145823
1, dyslexia
1, jwjohn
1, 439.39
1, casbah
1, ccmail
1, t045
1, boundingbox
1, grestor
1, gsave
1, 734824081
1, kreil
1, colonnad
1, event_handl
1, xaddeventhandl
1, xevent.button
1, spell_uk.lex
1, uk.ac.city.c
1, 1993apr19.122649.25263
1, altough
1, bjs
1, findi
1, fonts'which
1, frauenhof
1, greetz
1, mandlebratwurst
1, nearsight
1, peasi
1, schbbs.mot.com
1, stehman
1, suppost
1, wa2yyw
1, bitmapinfo
1, dev.kit
1, ms_sdk
1, sunrise.oulu.fi
1, tolsun.oulu.fi
1, 15.04.93
1, januar
1, meint
1, raus
1, sau
1, zum
1, pel
1, abarden
1, afseo.eglin.af.mil
1, ss10
1, ga5000
1, 0001mpc
1, 1.37.109.4
1, 3.1.25.1
1, 9304212346
1, aa15705
1, aa16562
1, aa19251
1, aa23625
1, hp81
1, m0nlsg0
1, sco1
1, tn60988
1, user.th
1, 2.6b
1, 27707
1, 2920
1, ardnt1
1, changes.log
1, dino.ph.utexas.edu
1, plotdoc
1, plplot.h
1, rcinet.res.utc.com
1, res.utc.com
1, utrc.res.utc.com
1, skate.ics.com
1, 1658123
1, 1925529
1, 9304132134
1, aa24803
1, alex.lcs.mit.edu
1, cybernat
1, enhenc
1, 4263
1, balthazar
1, his.uucp
1, sp1henhj
1, deicon
1, siemens.com
1, 1snoqoinndh
1, netfax
1, paraprhas
1, aaltonen
1, sakaria
1, buttul
1, mts.ucs.ualberta.ca
1, userpib
1, 1993apr5.230808.581
1, ansa
1, exhausts.ha
1, leistritz
1, pacesett
1, remus
1, states.pleas
1, welker
1, 1xx
1, xkernel.shar
1, architetur
1, 6569
1, 6668
1, scr.siemens.com
1, tjo
1, 4657
1, 7206
1, 84606
1, rrk
1, 1qke5b
1, mc4
1, groton
1, privelg
1, uncomprehend
1, cb900c
1, defen
1, highyway
1, mohrman
1, sargent
1, sternest
1, bammer
1, langevin
1, l2a
1, definat
1, opinnion
1, peat
1, 1qt0jo
1, micromass
1, grizzl
1, wrencher
1, 1993apr20.235735.23007
1, _back_
1, ooooooh
1, 1011002
1, 4c32c1
1, mcgovern
1, 1993apr14.212827.2277
1, accessari
1, caramet
1, unremov
1, astroid
1, schmall
1, 1993apr27.133202.3934
1, tubeless
1, 01545
1, 2293
1, 25.90
1, 31.90
1, lamplight
1, memorex
1, misco
1, starrid
1, 45o
1, 9oo
1, 16kb
1, 45701
1, ouaccvma.bitnet
1, shapirob
1, stann
1, 818a
1, faus
1, halsey
1, hp48sx
1, thanx.l
1, 250hb
1, lowish
1, fuhrman
1, pepa
1, rakim
1, 12x4
1, dynakit
1, stat.berkeley.edu
1, tlin
1, applemodem
1, applework
1, arkanoid
1, battlechess
1, mousepad
1, proterm
1, shadowg
1, cybern
1, turrican
1, ansel
1, dennisod
1, itx.isc.com
1, emplyer
1, i'mpost
1, ssage
1, 48202
1, boutiqu
1, busop.cit.wayne.edu
1, cass
1, teoli
1, conditio
1, p2124
1, contempo
1, lanscap
1, sprinkler
1, whisman
1, dpm
1, peavey
1, samplevis
1, smdi
1, sx2
1, 1,5
1, angryman
1, arkwright
1, badax
1, blastpoint
1, boof
1, bragad
1, cap'n
1, casefil
1, chiang
1, elflord
1, elftrek
1, foozl
1, gajit
1, garuda
1, glamazon
1, greenhaven
1, ike
1, jackalop
1, jademan
1, kamui
1, kobra
1, lensman
1, m.a.c.h
1, midnit
1, mogambo
1, newstralia
1, northguard
1, nosferatu
1, nutz
1, oldblood
1, pineappl
1, portia
1, ramirez
1, renagad
1, rhudiprrt
1, rivit
1, robohunt
1, shaman
1, shatterpoint
1, silverfawn
1, sinbad
1, sisterhood
1, skreemer
1, slade
1, spellbind
1, starrior
1, sworddanc
1, syphon
1, thundersaur
1, toontown
1, torrid
1, valkyri
1, youngspud
1, zell
1, 29.01.29.24.1993.8394
1, 4220
1, belabour
1, cerberus
1, figuer
1, gameplay
1, rpgs
1, godism
1, _especially_
1, rev19
1, usofa
1, 21.03.24.13.1993.1268
1, alt.rock
1, roll.met
1, 10.05.07.52.1993.3559
1, 7.26
1, 8.44
1, archangl
1, immaclut
1, ineffibilus
1, clergyperson
1, unbaptist
1, m.reimer
1, 7.01.08.04.1993.14301
1, bearinig
1, friel
1, krisi
1, catastrophi
1, favort
1, 14.02.11.26.1993.25198
1, _mikra_
1, decret
1, magisteri
1, peoplw
1, yavneh
1, apostel
1, gelasius
1, innoent
1, tridentin
1, 0300ff
1, michelena
1, rayc5myqo.o8
1, 1993apr19.204855.10818
1, 1993apr18.175802.28548
1, 10893
1, ncrwat.waterloo.ncr.com
1, woodfield
1, x3252
1, accurate.com
1, allendorf
1, beorn.sim.es.com
1, bernsteinn
1, bgeer
1, bongo.tele.com
1, finni
1, gabriela
1, gmalet
1, gregersen
1, halder
1, hathorn
1, hookey
1, hosch
1, jcobb
1, joannm
1, jorgensonk
1, macassey
1, malet
1, marriann
1, milio
1, millstein
1, n.d.trebi
1, n.j.c.hookey
1, nlemur
1, paslow
1, pmmugg
1, rmasten
1, seim
1, servadio
1, sjsmith
1, southampton.ac.uk
1, space.physics.uiowa.edu
1, suhep.phy.syr.edu
1, sunsrvr3
1, surfer.win.net
1, trebi
1, treffman
1, underdale.unisa.edu.au
1, unet.umn.edu
1, vsikp0
1, weisbrod
1, wingb
